,state,catId,catName,category
208,San Ramón,8,2011,2
209,Santiago,8,2011,181
210,Vitacura,8,2011,30
211,Lampa,8,2011,1
212,Calera de Tango,9,2010,3
213,Cerrillos,9,2010,6
214,Cerro Navia,9,2010,3
215,Conchalí,9,2010,4
216,El Bosque,9,2010,5
217,Estación Central,9,2010,5
218,Huechuraba,9,2010,6
219,Independencia,9,2010,3
220,La Cisterna,9,2010,7
221,La Florida,9,2010,22
222,La Granja,9,2010,2
223,La Pintana,9,2010,2
224,La Reina,9,2010,10
225,Las Condes,9,2010,36
226,Lo Barnechea,9,2010,10
227,Lo Espejo,9,2010,1
228,Lo Prado,9,2010,3
229,Macul,9,2010,5
230,Maipú,9,2010,15
231,Ñuñoa,9,2010,19
232,Otra,9,2010,2
233,Peñaflor,9,2010,1
234,Peñalolén,9,2010,3
235,Providencia,9,2010,27
236,Pudahuel,9,2010,4
237,Puente Alto,9,2010,5
238,Quilicura,9,2010,4
239,Quinta Normal,9,2010,8
240,Recoleta,9,2010,3
241,Renca,9,2010,1
242,San Bernardo,9,2010,4
243,San Joaquín,9,2010,1
244,San Miguel,9,2010,11
245,San Ramón,9,2010,3
246,Santiago,9,2010,113
247,Talagante,9,2010,1
248,Vitacura,9,2010,18
249,Lampa,9,2010,3
250,Buin,10,2009,2
251,Cerro Navia,10,2009,2
252,Colina,10,2009,1
253,El Bosque,10,2009,4
254,Estación Central,10,2009,4
255,Huechuraba,10,2009,3
256,Independencia,10,2009,4
257,La Cisterna,10,2009,3
258,La Florida,10,2009,9
259,La Granja,10,2009,3
260,La Reina,10,2009,9
261,Las Condes,10,2009,20
262,Lo Barnechea,10,2009,3
263,Macul,10,2009,4
264,Maipú,10,2009,9
265,Melipilla,10,2009,1
266,Ñuñoa,10,2009,9
267,Otra,10,2009,2
268,Peñalolén,10,2009,3
269,Providencia,10,2009,12
270,Pudahuel,10,2009,2
271,Puente Alto,10,2009,3
272,Quilicura,10,2009,3
273,Quinta Normal,10,2009,2
274,Recoleta,10,2009,4
275,Renca,10,2009,4
276,San Bernardo,10,2009,3
277,San Joaquín,10,2009,3
278,San Miguel,10,2009,6
279,San Ramón,10,2009,1
280,Santiago,10,2009,80
281,Vitacura,10,2009,19
282,Cerrillos,11,2008,3
283,Cerro Navia,11,2008,1
284,Colina,11,2008,1
285,Conchalí,11,2008,2
286,El Bosque,11,2008,3
287,Estación Central,11,2008,3
288,Huechuraba,11,2008,7
289,Independencia,11,2008,6
290,La Cisterna,11,2008,4
291,La Florida,11,2008,8
292,La Granja,11,2008,3
293,La Pintana,11,2008,1
294,La Reina,11,2008,4
295,Las Condes,11,2008,17
296,Lo Barnechea,11,2008,5
297,Lo Espejo,11,2008,1
298,Macul,11,2008,4
299,Maipú,11,2008,8
300,Melipilla,11,2008,4
301,Ñuñoa,11,2008,25
302,Otra,11,2008,1
303,Paine,11,2008,1
304,Pedro Aguirre Cerda,11,2008,1
305,Peñalolén,11,2008,6
306,Providencia,11,2008,18
307,Pudahuel,11,2008,6
308,Puente Alto,11,2008,3
309,Quilicura,11,2008,3
310,Quinta Normal,11,2008,4
311,Recoleta,11,2008,4
312,San Bernardo,11,2008,4
313,San Joaquín,11,2008,5
314,San Miguel,11,2008,7
315,San Ramón,11,2008,2
316,Santiago,11,2008,79
317,Talagante,11,2008,2
318,Vitacura,11,2008,15
319,Lampa,11,2008,1
320,Calera de Tango,12,2007,1
321,Cerrillos,12,2007,1
322,El Bosque,12,2007,1
323,Estación Central,12,2007,4
324,Huechuraba,12,2007,3
325,La Cisterna,12,2007,6
326,La Florida,12,2007,6
327,La Reina,12,2007,4
328,Las Condes,12,2007,12
329,Lo Barnechea,12,2007,5
330,Lo Prado,12,2007,3
331,Macul,12,2007,2
332,Maipú,12,2007,6
333,Ñuñoa,12,2007,18
334,Otra,12,2007,2
335,Pedro Aguirre Cerda,12,2007,1
336,Peñalolén,12,2007,2
337,Providencia,12,2007,9
338,Pudahuel,12,2007,2
339,Puente Alto,12,2007,1
340,Quilicura,12,2007,1
341,Quinta Normal,12,2007,1
342,Recoleta,12,2007,6
343,Renca,12,2007,3
344,San Bernardo,12,2007,1
345,San Joaquín,12,2007,2
346,San Miguel,12,2007,7
347,San Ramón,12,2007,1
348,Santiago,12,2007,71
349,Vitacura,12,2007,14
