,state,catId,catName,category
0,Cerrillos,2,2017,1
1,Conchalí,2,2017,1
2,El Bosque,2,2017,1
3,Independencia,2,2017,1
4,La Florida,2,2017,2
5,La Granja,2,2017,1
6,Las Condes,2,2017,4
7,Maipú,2,2017,1
8,Otra,2,2017,2
9,Pedro Aguirre Cerda,2,2017,1
10,Providencia,2,2017,2
11,Pudahuel,2,2017,1
12,Quinta Normal,2,2017,2
13,Renca,2,2017,1
14,San Miguel,2,2017,2
15,Santiago,2,2017,12
16,Buin,3,2016,1
17,Calera de Tango,3,2016,1
18,Cerrillos,3,2016,7
19,Cerro Navia,3,2016,4
20,Colina,3,2016,3
21,Conchalí,3,2016,2
22,El Bosque,3,2016,6
23,Estación Central,3,2016,2
24,Huechuraba,3,2016,5
25,Independencia,3,2016,5
26,La Cisterna,3,2016,9
27,La Florida,3,2016,16
28,La Granja,3,2016,7
29,La Pintana,3,2016,4
30,La Reina,3,2016,3
31,Las Condes,3,2016,23
32,Lo Barnechea,3,2016,8
33,Lo Espejo,3,2016,3
34,Lo Prado,3,2016,2
35,Macul,3,2016,5
36,Maipú,3,2016,16
37,Ñuñoa,3,2016,12
38,Otra,3,2016,9
39,Paine,3,2016,1
40,Pedro Aguirre Cerda,3,2016,3
41,Peñalolén,3,2016,7
42,Providencia,3,2016,15
43,Pudahuel,3,2016,10
44,Puente Alto,3,2016,5
45,Quilicura,3,2016,5
46,Quinta Normal,3,2016,8
47,Recoleta,3,2016,8
48,Renca,3,2016,3
49,San Bernardo,3,2016,5
50,San Joaquín,3,2016,2
51,San Miguel,3,2016,26
52,San Ramón,3,2016,5
53,Santiago,3,2016,102
54,Tiltil,3,2016,1
55,Vitacura,3,2016,3
56,Lampa,3,2016,3
57,Cerrillos,4,2015,4
58,Cerro Navia,4,2015,2
59,Colina,4,2015,3
60,Conchalí,4,2015,11
61,El Bosque,4,2015,11
62,El Monte,4,2015,1
63,Estación Central,4,2015,2
64,Huechuraba,4,2015,13
65,Independencia,4,2015,3
66,La Cisterna,4,2015,9
67,La Florida,4,2015,22
68,La Granja,4,2015,9
69,La Pintana,4,2015,7
70,La Reina,4,2015,9
71,Las Condes,4,2015,21
72,Lo Barnechea,4,2015,6
73,Lo Espejo,4,2015,5
74,Lo Prado,4,2015,3
75,Macul,4,2015,9
76,Maipú,4,2015,15
77,Melipilla,4,2015,1
78,Ñuñoa,4,2015,9
79,Otra,4,2015,9
80,Pedro Aguirre Cerda,4,2015,3
81,Peñalolén,4,2015,5
82,Providencia,4,2015,23
83,Pudahuel,4,2015,7
84,Puente Alto,4,2015,6
85,Quilicura,4,2015,8
86,Quinta Normal,4,2015,7
87,Recoleta,4,2015,11
88,Renca,4,2015,2
89,San Bernardo,4,2015,6
90,San Joaquín,4,2015,7
91,San Miguel,4,2015,11
92,San Ramón,4,2015,8
93,Santiago,4,2015,138
94,Vitacura,4,2015,16
95,Lampa,4,2015,1
96,Buin,5,2014,1
97,Calera de Tango,5,2014,1
98,Cerrillos,5,2014,4
99,Cerro Navia,5,2014,4
100,Colina,5,2014,6
101,Conchalí,5,2014,2
102,El Bosque,5,2014,16
103,Estación Central,5,2014,9
104,Huechuraba,5,2014,4
105,Independencia,5,2014,6
106,Isla de Maipo,5,2014,1
107,La Cisterna,5,2014,18
108,La Florida,5,2014,28
109,La Granja,5,2014,5
110,La Pintana,5,2014,7
111,La Reina,5,2014,5
112,Las Condes,5,2014,25
113,Lo Barnechea,5,2014,5
114,Lo Espejo,5,2014,4
115,Lo Prado,5,2014,9
116,Macul,5,2014,17
117,Maipú,5,2014,22
118,Ñuñoa,5,2014,18
119,Otra,5,2014,12
120,Padre Hurtado,5,2014,1
121,Pedro Aguirre Cerda,5,2014,4
122,Peñalolén,5,2014,5
123,Providencia,5,2014,14
124,Pudahuel,5,2014,7
125,Puente Alto,5,2014,12
126,Quilicura,5,2014,10
127,Quinta Normal,5,2014,6
128,Recoleta,5,2014,5
129,Renca,5,2014,6
130,San Bernardo,5,2014,6
131,San Joaquín,5,2014,6
132,San Miguel,5,2014,15
133,San Ramón,5,2014,6
134,Santiago,5,2014,143
135,Vitacura,5,2014,16
136,Lampa,5,2014,4
137,Buin,6,2013,1
138,Calera de Tango,6,2013,1
139,Cerrillos,6,2013,1
140,Cerro Navia,6,2013,3
141,Colina,6,2013,3
142,Conchalí,6,2013,7
143,El Bosque,6,2013,6
144,Estación Central,6,2013,6
145,Huechuraba,6,2013,10
146,Independencia,6,2013,7
147,La Cisterna,6,2013,13
148,La Florida,6,2013,17
149,La Granja,6,2013,8
150,La Pintana,6,2013,8
151,La Reina,6,2013,9
152,Las Condes,6,2013,25
153,Lo Barnechea,6,2013,3
154,Lo Espejo,6,2013,3
155,Lo Prado,6,2013,2
156,Macul,6,2013,6
157,Maipú,6,2013,17
158,Melipilla,6,2013,2
159,Ñuñoa,6,2013,20
160,Otra,6,2013,7
161,Paine,6,2013,1
