,state,catId,catName,category
301,Otra,9,2010,70
302,Pedro Aguirre Cerda,9,2010,1
303,Peñalolén,9,2010,2
304,Providencia,9,2010,12
305,Pudahuel,9,2010,2
306,Quilicura,9,2010,4
307,Quinta Normal,9,2010,4
308,Recoleta,9,2010,2
309,Renca,9,2010,2
310,San Bernardo,9,2010,3
311,San Joaquín,9,2010,3
312,San Miguel,9,2010,5
313,San Ramón,9,2010,3
314,Santiago,9,2010,66
315,Vitacura,9,2010,12
316,Cerrillos,10,2009,1
317,Colina,10,2009,1
318,Estación Central,10,2009,1
319,Huechuraba,10,2009,2
320,Independencia,10,2009,4
321,La Cisterna,10,2009,2
322,La Florida,10,2009,6
323,La Pintana,10,2009,1
324,La Reina,10,2009,2
325,Lampa,10,2009,1
326,Las Condes,10,2009,5
327,Lo Barnechea,10,2009,1
328,Lo Espejo,10,2009,1
329,Macul,10,2009,1
330,Maipú,10,2009,1
331,Ñuñoa,10,2009,3
332,Otra,10,2009,42
333,Paine,10,2009,1
334,Peñalolén,10,2009,2
335,Providencia,10,2009,5
336,Pudahuel,10,2009,1
337,Quilicura,10,2009,1
338,Quinta Normal,10,2009,1
339,Recoleta,10,2009,1
340,Renca,10,2009,2
341,San Joaquín,10,2009,1
342,San Miguel,10,2009,10
343,Santiago,10,2009,38
344,Vitacura,10,2009,2
345,Cerrillos,11,2008,1
346,Cerro Navia,11,2008,2
347,Colina,11,2008,2
348,Conchalí,11,2008,6
349,El Bosque,11,2008,1
350,Estación Central,11,2008,4
351,Huechuraba,11,2008,4
352,La Cisterna,11,2008,3
353,La Florida,11,2008,6
354,La Granja,11,2008,1
355,La Reina,11,2008,2
356,Las Condes,11,2008,7
357,Lo Prado,11,2008,1
358,Macul,11,2008,3
359,Maipú,11,2008,6
360,Melipilla,11,2008,1
361,Ñuñoa,11,2008,10
362,Otra,11,2008,56
363,Padre Hurtado,11,2008,1
364,Pedro Aguirre Cerda,11,2008,2
365,Peñalolén,11,2008,3
366,Providencia,11,2008,8
367,Pudahuel,11,2008,2
368,Puente Alto,11,2008,2
369,Quilicura,11,2008,7
370,Quinta Normal,11,2008,5
371,Recoleta,11,2008,2
372,Renca,11,2008,1
373,San Joaquín,11,2008,1
374,San José de Maipo,11,2008,1
375,San Miguel,11,2008,2
376,San Ramón,11,2008,1
377,Santiago,11,2008,64
378,Vitacura,11,2008,10
379,Buin,12,2007,1
380,Cerrillos,12,2007,1
381,Conchalí,12,2007,1
382,Estación Central,12,2007,2
383,Huechuraba,12,2007,1
384,Independencia,12,2007,3
385,La Florida,12,2007,3
386,La Granja,12,2007,2
387,La Pintana,12,2007,1
388,La Reina,12,2007,3
389,Las Condes,12,2007,3
390,Lo Barnechea,12,2007,1
391,Lo Espejo,12,2007,1
392,Macul,12,2007,1
393,Maipú,12,2007,7
394,Melipilla,12,2007,1
395,Ñuñoa,12,2007,6
396,Otra,12,2007,27
397,Peñaflor,12,2007,2
398,Peñalolén,12,2007,2
399,Providencia,12,2007,5
400,Puente Alto,12,2007,1
401,Recoleta,12,2007,1
402,Renca,12,2007,1
403,San Bernardo,12,2007,1
404,San Joaquín,12,2007,1
405,San Miguel,12,2007,3
406,Santiago,12,2007,45
407,Vitacura,12,2007,4
