,state,catId,catName,category
170,CT,29,Sci-Fi & Fantasy,2
171,CT,31,Socializing,20
172,CT,32,Sports & Recreation,7
173,CT,33,Support,8
174,CT,34,Tech,21
175,CT,36,Writing,3
176,DC,1,Arts & Culture,2
177,DC,2,Career & Business,20
178,DC,4,Community & Environment,5
179,DC,5,Dancing,4
180,DC,6,Education & Learning,3
181,DC,9,Fitness,6
182,DC,10,Food & Drink,5
183,DC,11,Games,5
184,DC,12,LGBT,5
185,DC,13,Movements & Politics,3
186,DC,14,Health & Wellbeing,9
187,DC,15,Hobbies & Crafts,1
188,DC,16,Language & Ethnic Identity,23
189,DC,18,Book Clubs,5
190,DC,20,Movies & Film,2
191,DC,21,Music,6
192,DC,22,New Age & Spirituality,4
193,DC,23,Outdoors & Adventure,13
194,DC,25,Parents & Family,2
195,DC,26,Pets & Animals,2
196,DC,27,Photography,3
197,DC,28,Religion & Beliefs,6
198,DC,29,Sci-Fi & Fantasy,1
199,DC,30,Singles,3
200,DC,31,Socializing,18
201,DC,32,Sports & Recreation,7
202,DC,33,Support,2
203,DC,34,Tech,32
204,DC,36,Writing,3
205,DE,1,Arts & Culture,4
206,DE,2,Career & Business,20
207,DE,3,Cars & Motorcycles,4
208,DE,4,Community & Environment,5
209,DE,5,Dancing,2
210,DE,6,Education & Learning,3
211,DE,8,Fashion & Beauty,1
212,DE,9,Fitness,8
213,DE,10,Food & Drink,8
214,DE,11,Games,10
215,DE,12,LGBT,2
216,DE,13,Movements & Politics,5
217,DE,14,Health & Wellbeing,16
218,DE,15,Hobbies & Crafts,3
219,DE,16,Language & Ethnic Identity,4
220,DE,18,Book Clubs,4
221,DE,20,Movies & Film,3
222,DE,21,Music,4
223,DE,22,New Age & Spirituality,12
224,DE,23,Outdoors & Adventure,10
225,DE,24,Paranormal,2
226,DE,25,Parents & Family,7
227,DE,26,Pets & Animals,1
228,DE,27,Photography,2
229,DE,28,Religion & Beliefs,7
230,DE,29,Sci-Fi & Fantasy,2
231,DE,30,Singles,1
232,DE,31,Socializing,21
233,DE,32,Sports & Recreation,6
234,DE,33,Support,1
235,DE,34,Tech,11
236,DE,36,Writing,7
237,FL,1,Arts & Culture,8
238,FL,2,Career & Business,42
239,FL,3,Cars & Motorcycles,1
240,FL,4,Community & Environment,6
241,FL,5,Dancing,4
242,FL,6,Education & Learning,7
243,FL,8,Fashion & Beauty,2
244,FL,9,Fitness,8
245,FL,10,Food & Drink,4
246,FL,11,Games,5
247,FL,12,LGBT,6
248,FL,13,Movements & Politics,1
249,FL,14,Health & Wellbeing,17
250,FL,15,Hobbies & Crafts,2
251,FL,16,Language & Ethnic Identity,3
252,FL,18,Book Clubs,2
253,FL,21,Music,2
254,FL,22,New Age & Spirituality,5
255,FL,23,Outdoors & Adventure,8
256,FL,25,Parents & Family,7
257,FL,26,Pets & Animals,3
258,FL,27,Photography,3
259,FL,28,Religion & Beliefs,4
260,FL,29,Sci-Fi & Fantasy,1
261,FL,31,Socializing,7
262,FL,32,Sports & Recreation,8
263,FL,33,Support,1
264,FL,34,Tech,33
265,GA,1,Arts & Culture,3
266,GA,2,Career & Business,38
267,GA,4,Community & Environment,4
268,GA,5,Dancing,2
269,GA,6,Education & Learning,4
270,GA,8,Fashion & Beauty,2
271,GA,9,Fitness,1
272,GA,10,Food & Drink,6
273,GA,11,Games,2
274,GA,12,LGBT,7
275,GA,13,Movements & Politics,1
276,GA,14,Health & Wellbeing,8
277,GA,16,Language & Ethnic Identity,7
278,GA,18,Book Clubs,7
279,GA,20,Movies & Film,2
280,GA,21,Music,4
281,GA,22,New Age & Spirituality,5
282,GA,23,Outdoors & Adventure,13
283,GA,25,Parents & Family,1
284,GA,26,Pets & Animals,1
285,GA,27,Photography,1
286,GA,28,Religion & Beliefs,2
287,GA,29,Sci-Fi & Fantasy,2
288,GA,30,Singles,3
289,GA,31,Socializing,15
290,GA,32,Sports & Recreation,6
291,GA,33,Support,1
292,GA,34,Tech,48
293,GA,36,Writing,4
294,HI,2,Career & Business,28
295,HI,3,Cars & Motorcycles,1
296,HI,4,Community & Environment,2
297,HI,5,Dancing,5
298,HI,6,Education & Learning,3
299,HI,8,Fashion & Beauty,2
300,HI,9,Fitness,14
301,HI,10,Food & Drink,5
302,HI,11,Games,4
303,HI,12,LGBT,2
304,HI,13,Movements & Politics,2
305,HI,14,Health & Wellbeing,30
306,HI,16,Language & Ethnic Identity,9
307,HI,18,Book Clubs,2
308,HI,20,Movies & Film,3
309,HI,21,Music,3
310,HI,22,New Age & Spirituality,11
311,HI,23,Outdoors & Adventure,15
312,HI,25,Parents & Family,4
313,HI,26,Pets & Animals,3
314,HI,27,Photography,2
315,HI,28,Religion & Beliefs,5
316,HI,29,Sci-Fi & Fantasy,1
317,HI,31,Socializing,16
318,HI,32,Sports & Recreation,8
319,HI,33,Support,2
320,HI,34,Tech,17
321,HI,36,Writing,1
322,IA,1,Arts & Culture,3
323,IA,2,Career & Business,20
324,IA,4,Community & Environment,3
325,IA,6,Education & Learning,2
326,IA,9,Fitness,2
327,IA,10,Food & Drink,7
328,IA,11,Games,7
329,IA,12,LGBT,1
330,IA,13,Movements & Politics,2
331,IA,14,Health & Wellbeing,9
332,IA,15,Hobbies & Crafts,2
333,IA,16,Language & Ethnic Identity,2
334,IA,17,Lifestyle,2
335,IA,18,Book Clubs,2
336,IA,20,Movies & Film,2
337,IA,21,Music,3
338,IA,22,New Age & Spirituality,5
339,IA,23,Outdoors & Adventure,1
340,IA,25,Parents & Family,4
341,IA,27,Photography,1
342,IA,28,Religion & Beliefs,6
343,IA,31,Socializing,6
344,IA,32,Sports & Recreation,3
345,IA,33,Support,4
346,IA,34,Tech,19
347,IA,36,Writing,1
348,ID,1,Arts & Culture,1
349,ID,2,Career & Business,20
350,ID,5,Dancing,2
351,ID,9,Fitness,1
352,ID,10,Food & Drink,1
353,ID,11,Games,4
354,ID,13,Movements & Politics,1
355,ID,14,Health & Wellbeing,6
356,ID,16,Language & Ethnic Identity,2
357,ID,17,Lifestyle,1
358,ID,22,New Age & Spirituality,2
359,ID,23,Outdoors & Adventure,2
360,ID,25,Parents & Family,2
361,ID,28,Religion & Beliefs,3
362,ID,31,Socializing,1
363,ID,34,Tech,13
364,IL,1,Arts & Culture,3
365,IL,2,Career & Business,38
366,IL,3,Cars & Motorcycles,4
367,IL,4,Community & Environment,6
368,IL,5,Dancing,2
369,IL,6,Education & Learning,4
370,IL,9,Fitness,2
371,IL,10,Food & Drink,15
372,IL,11,Games,10
373,IL,12,LGBT,2
374,IL,13,Movements & Politics,5
375,IL,14,Health & Wellbeing,9
376,IL,16,Language & Ethnic Identity,8
377,IL,17,Lifestyle,1
378,IL,18,Book Clubs,3
379,IL,20,Movies & Film,4
380,IL,21,Music,4
381,IL,22,New Age & Spirituality,8
382,IL,23,Outdoors & Adventure,20
383,IL,24,Paranormal,2
384,IL,25,Parents & Family,3
385,IL,26,Pets & Animals,1
386,IL,27,Photography,1
387,IL,28,Religion & Beliefs,3
388,IL,29,Sci-Fi & Fantasy,3
389,IL,30,Singles,5
390,IL,31,Socializing,26
391,IL,32,Sports & Recreation,6
392,IL,33,Support,3
393,IL,34,Tech,77
394,IL,36,Writing,3
395,IN,1,Arts & Culture,1
396,IN,2,Career & Business,33
397,IN,4,Community & Environment,3
398,IN,5,Dancing,2
399,IN,6,Education & Learning,8
400,IN,8,Fashion & Beauty,2
401,IN,9,Fitness,6
402,IN,10,Food & Drink,12
403,IN,11,Games,10
404,IN,12,LGBT,3
405,IN,13,Movements & Politics,1
406,IN,14,Health & Wellbeing,9
407,IN,15,Hobbies & Crafts,4
408,IN,16,Language & Ethnic Identity,3
409,IN,17,Lifestyle,1
410,IN,18,Book Clubs,2
411,IN,20,Movies & Film,2
412,IN,21,Music,5
413,IN,22,New Age & Spirituality,9
414,IN,23,Outdoors & Adventure,14
