,state,catId,catName,category
152,Pedro Aguirre Cerda,4,Rojo,1
153,Peñalolén,4,Rojo,9
154,Pirque,4,Rojo,1
155,Providencia,4,Rojo,16
156,Pudahuel,4,Rojo,6
157,Puente Alto,4,Rojo,10
158,Quilicura,4,Rojo,7
159,Quinta Normal,4,Rojo,5
160,Recoleta,4,Rojo,8
161,Renca,4,Rojo,1
162,San Bernardo,4,Rojo,7
163,San Joaquín,4,Rojo,5
164,San Miguel,4,Rojo,13
165,San Ramón,4,Rojo,6
166,Santiago,4,Rojo,124
167,Vitacura,4,Rojo,10
168,Lampa,4,Rojo,2
169,Buin,5,Negro,3
170,Calera de Tango,5,Negro,1
171,Cerrillos,5,Negro,2
172,Cerro Navia,5,Negro,2
173,Colina,5,Negro,2
174,Conchalí,5,Negro,2
175,El Bosque,5,Negro,7
176,Estación Central,5,Negro,5
177,Huechuraba,5,Negro,7
178,Independencia,5,Negro,9
179,La Cisterna,5,Negro,6
180,La Florida,5,Negro,19
181,La Granja,5,Negro,6
182,La Pintana,5,Negro,6
183,La Reina,5,Negro,8
184,Las Condes,5,Negro,12
185,Lo Barnechea,5,Negro,5
186,Lo Espejo,5,Negro,1
187,Lo Prado,5,Negro,1
188,Macul,5,Negro,11
189,Maipú,5,Negro,17
190,Ñuñoa,5,Negro,16
191,Otra,5,Negro,6
192,Pedro Aguirre Cerda,5,Negro,3
193,Peñalolén,5,Negro,9
194,Providencia,5,Negro,15
195,Pudahuel,5,Negro,4
196,Puente Alto,5,Negro,5
197,Quilicura,5,Negro,2
198,Quinta Normal,5,Negro,6
199,Recoleta,5,Negro,12
200,Renca,5,Negro,1
201,San Bernardo,5,Negro,3
202,San Joaquín,5,Negro,5
203,San Miguel,5,Negro,10
204,San Ramón,5,Negro,4
205,Santiago,5,Negro,125
206,Tiltil,5,Negro,1
207,Vitacura,5,Negro,10
208,Lampa,5,Negro,2
209,Cerrillos,6,Azul,1
210,Cerro Navia,6,Azul,1
211,Conchalí,6,Azul,3
212,El Bosque,6,Azul,3
213,Estación Central,6,Azul,3
214,Huechuraba,6,Azul,3
215,Independencia,6,Azul,6
216,La Cisterna,6,Azul,5
217,La Florida,6,Azul,7
218,La Granja,6,Azul,1
219,La Pintana,6,Azul,7
220,La Reina,6,Azul,4
221,Las Condes,6,Azul,6
222,Lo Barnechea,6,Azul,2
223,Lo Espejo,6,Azul,1
224,Maipú,6,Azul,12
225,Melipilla,6,Azul,1
226,Ñuñoa,6,Azul,13
227,Otra,6,Azul,5
228,Padre Hurtado,6,Azul,1
229,Pedro Aguirre Cerda,6,Azul,2
230,Peñalolén,6,Azul,3
231,Providencia,6,Azul,8
232,Pudahuel,6,Azul,4
233,Puente Alto,6,Azul,4
234,Quilicura,6,Azul,3
235,Recoleta,6,Azul,4
236,San Bernardo,6,Azul,4
237,San Miguel,6,Azul,6
238,San Ramón,6,Azul,3
239,Santiago,6,Azul,61
240,Tiltil,6,Azul,1
241,Vitacura,6,Azul,5
242,Lampa,6,Azul,2
243,Colina,7,Beige,1
244,Conchalí,7,Beige,1
245,El Bosque,7,Beige,2
246,Estación Central,7,Beige,1
247,Independencia,7,Beige,4
248,La Cisterna,7,Beige,1
249,La Florida,7,Beige,4
250,La Granja,7,Beige,1
251,La Reina,7,Beige,1
252,Las Condes,7,Beige,5
253,Macul,7,Beige,3
254,Maipú,7,Beige,4
255,Ñuñoa,7,Beige,5
256,Otra,7,Beige,1
257,Peñalolén,7,Beige,2
258,Providencia,7,Beige,6
259,Puente Alto,7,Beige,1
260,Quilicura,7,Beige,2
261,Renca,7,Beige,1
262,San Bernardo,7,Beige,4
263,San Joaquín,7,Beige,2
264,Santiago,7,Beige,27
265,Vitacura,7,Beige,5
266,Cerrillos,8,Verde,2
267,Conchalí,8,Verde,1
268,El Bosque,8,Verde,1
269,Huechuraba,8,Verde,1
270,La Cisterna,8,Verde,1
271,La Florida,8,Verde,2
272,La Granja,8,Verde,1
273,La Pintana,8,Verde,1
274,La Reina,8,Verde,2
275,Las Condes,8,Verde,2
276,Macul,8,Verde,1
277,Maipú,8,Verde,3
278,Ñuñoa,8,Verde,3
279,Otra,8,Verde,2
280,Pedro Aguirre Cerda,8,Verde,1
281,Peñalolén,8,Verde,1
282,Providencia,8,Verde,4
283,Quilicura,8,Verde,1
284,Recoleta,8,Verde,1
285,Renca,8,Verde,1
286,San Bernardo,8,Verde,3
287,San Joaquín,8,Verde,1
288,San Miguel,8,Verde,3
289,San Ramón,8,Verde,1
290,Santiago,8,Verde,20
291,Vitacura,8,Verde,3
292,Cerrillos,9,Celeste,1
293,Conchalí,9,Celeste,1
294,Huechuraba,9,Celeste,1
295,Independencia,9,Celeste,1
296,La Reina,9,Celeste,1
297,Las Condes,9,Celeste,1
298,Ñuñoa,9,Celeste,1
299,Providencia,9,Celeste,1
300,Pudahuel,9,Celeste,1
301,Puente Alto,9,Celeste,2
302,San Bernardo,9,Celeste,2
303,Santiago,9,Celeste,5
304,Vitacura,9,Celeste,1
